# Binning scheme file
# X_pix  Y_pix  binid
-29.3407   8.5714    1894
-29.3407   8.7363    1894
-29.3407   8.9011    1894
-29.3407   9.0659    1894
-29.3407   9.2308    1894
-29.3407   9.3956    1894
-29.3407   9.5604    1894
-29.3407   9.7253    1894
-29.3407   9.8901    1894
-29.3407  10.0549    1894
-29.3407  10.2198    1894
-29.3407  10.3846    1894
-29.3407  10.5495    1894
-29.3407  10.7143    1894
-29.3407  10.8791    1894
-29.3407  11.0440    1947
-29.3407  11.2088    1947
-29.3407  11.3736    1947
-29.3407  11.5385    1947
-29.3407  11.7033    1947
-29.3407  11.8681    1947
-29.3407  12.0330    1947
-29.3407  12.1978    1947
-29.3407  12.3626    1947
-29.3407  12.5275    1947
-29.3407  12.6923    1947
-29.3407  12.8571    1947
-29.3407  13.0220    1947
-29.3407  13.1868    1947
-29.3407  13.3516    1947
-29.3407  13.5165    1947
-29.3407  13.6813    1947
-29.3407  13.8462    1947
-29.3407  14.0110    1947
-29.3407  14.1758    1947
-29.3407  14.3407    1947
-29.3407  14.5055    1947
-29.3407  14.6703    1947
-29.3407  14.8352    1947
-29.3407  15.0000    1947
-29.3407  15.1648    1947
-29.3407  15.3297    1947
-29.3407  15.4945    1947
-29.3407  15.6593    1947
-29.3407  15.8242    1947
-29.3407  15.9890    1947
-29.3407  16.1538    1947
-29.3407  16.3187    1947
-29.3407  16.4835    1947
-29.3407  16.6484    1947
-29.3407  16.8132    1947
-29.3407  16.9780    1947
-29.3407  17.1429    1947
-29.3407  17.3077    1947
-29.3407  17.4725    1947
-29.3407  17.6374    1947
-29.3407  17.8022    1947
-29.3407  17.9670    1947
-29.3407  18.1319    1947
-29.3407  18.2967    1947
-29.3407  18.4615    1947
-29.3407  18.6264    1947
-29.3407  18.7912    1947
-29.3407  18.9560    1947
-29.3407  19.1209    1947
-29.3407  19.2857    1947
-29.3407  19.4505    1947
-29.3407  19.6154    1947
-29.3407  19.7802    1947
-29.3407  19.9451    1947
-29.3407  20.1099    1947
-29.3407  20.2747    1947
-29.3407  20.4396    1947
-29.3407  20.6044    1947
-29.3407  20.7692    1947
-29.3407  20.9341    1947
-29.3407  21.0989    1947
-29.3407  21.2637    1947
-29.3407  21.4286    1947
-29.3407  21.5934    1947
-29.3407  21.7582    1947
-29.3407  21.9231    1947
-29.3407  22.0879    1947
-29.3407  22.2527    1947
-29.3407  22.4176    1648
-29.3407  22.5824    1648
-29.3407  22.7473    1648
-29.3407  22.9121    1648
-29.3407  23.0769    1648
-29.3407  23.2418    1648
-29.3407  23.4066    1648
-29.3407  23.5714    1648
-29.3407  23.7363    1648
-29.3407  23.9011    1648
-29.3407  24.0659    1648
-29.3407  24.2308    1648
-29.3407  24.3956    1648
-29.3407  24.5604    1648
-29.3407  24.7253    1648
-29.3407  24.8901    1648
-29.3407  25.0549    1648
-29.3407  25.2198    1648
-29.3407  25.3846    1648
-29.3407  25.5495    1648
-29.3407  25.7143    1648
-29.3407  25.8791    1648
-29.3407  26.0440    1648
-29.3407  26.2088    1648
-29.3407  26.3736    1648
-29.3407  26.5385    1648
-29.3407  26.7033    1648
-29.3407  26.8681    1648
-29.3407  27.0330    1648
-29.3407  27.1978    1648
-29.3407  27.3626    1648
-29.3407  27.5275    1648
-29.3407  27.6923    1648
-29.3407  27.8571    1648
-29.3407  28.0220    1648
-29.3407  28.1868    1648
-29.3407  28.3516    1648
-29.3407  28.5165    1648
-29.3407  28.6813    1648
-29.3407  28.8462    1648
-29.3407  29.0110    1648
-29.3407  29.1758    1648
-29.3407  29.3407    1648
-29.3407  29.5055    1648
-29.3407  29.6703    1648
-29.3407  29.8352    1648
-29.3407  30.0000    1648
-29.1758 -30.0000     779
-29.1758 -29.8352     779
-29.1758 -29.6703     779
-29.1758 -29.5055     779
-29.1758 -29.3407     746
-29.1758 -29.1758     746
-29.1758 -29.0110     746
-29.1758 -28.8462     746
-29.1758 -28.6813     746
-29.1758 -28.5165     746
-29.1758 -28.3516     746
-29.1758 -28.1868     746
-29.1758 -28.0220     746
-29.1758 -27.8571     746
-29.1758 -27.6923     746
-29.1758 -27.5275     746
-29.1758 -27.3626     746
-29.1758 -27.1978     746
-29.1758 -27.0330     746
-29.1758 -26.8681     746
-29.1758 -26.7033     746
-29.1758 -26.5385     746
-29.1758 -26.3736     746
-29.1758 -26.2088     746
-29.1758 -26.0440     746
-29.1758 -25.8791     746
-29.1758 -25.7143     746
-29.1758 -25.5495     746
-29.1758 -25.3846     746
-29.1758 -25.2198     746
-29.1758 -25.0549     746
-29.1758 -24.8901     746
-29.1758 -24.7253     746
-29.1758 -24.5604     746
-29.1758 -24.3956     746
-29.1758 -24.2308     746
-29.1758 -24.0659     746
-29.1758 -23.9011     746
-29.1758 -23.7363     746
-29.1758 -23.5714     746
-29.1758 -23.4066     746
-29.1758 -23.2418     746
-29.1758 -23.0769     746
-29.1758 -22.9121     746
-29.1758 -22.7473     746
-29.1758 -22.5824     746
-29.1758 -22.4176     746
-29.1758 -22.2527     746
-29.1758 -22.0879     746
-29.1758 -21.9231     746
-29.1758 -21.7582     746
-29.1758 -21.5934     746
-29.1758 -21.4286     746
-29.1758 -21.2637     746
-29.1758 -21.0989     746
-29.1758 -20.9341     746
-29.1758 -20.7692     746
-29.1758 -20.6044     746
-29.1758 -20.4396     746
-29.1758 -20.2747     746
-29.1758 -20.1099     746
-29.1758 -19.9451     746
-29.1758 -19.7802     746
-29.1758 -19.6154     746
-29.1758 -19.4505     746
-29.1758 -19.2857     746
-29.1758 -19.1209     746
-29.1758 -18.9560    1390
-29.1758 -18.7912    1390
-29.1758 -18.6264    1390
-29.1758 -18.4615    1390
-29.1758 -18.2967    1390
-29.1758 -18.1319    1390
-29.1758 -17.9670    1390
-29.1758 -17.8022    1390
-29.1758 -17.6374    1390
-29.1758 -17.4725    1390
-29.1758 -17.3077    1390
-29.1758 -17.1429    1390
-29.1758 -16.9780    1390
-29.1758 -16.8132    1390
-29.1758 -16.6484    1390
-29.1758 -16.4835    1390
-29.1758 -16.3187    1390
-29.1758 -16.1538    1390
-29.1758 -15.9890    1390
-29.1758 -15.8242    1390
-29.1758 -15.6593    1390
-29.1758 -15.4945    1390
-29.1758 -15.3297    1390
-29.1758 -15.1648    1390
-29.1758 -15.0000    1390
-29.1758 -14.8352    1390
-29.1758 -14.6703    1390
-29.1758 -14.5055    1390
-29.1758 -14.3407    1390
-29.1758 -14.1758    1390
-29.1758 -14.0110    1390
-29.1758 -13.8462    1390
-29.1758 -13.6813    1390
-29.1758 -13.5165    1390
-29.1758 -13.3516    1390
-29.1758 -13.1868    1390
-29.1758 -13.0220    1390
-29.1758 -12.8571    1390
-29.1758 -12.6923    1390
-29.1758 -12.5275    1390
-29.1758 -12.3626    1390
-29.1758 -12.1978    1390
-29.1758 -12.0330    1390
-29.1758 -11.8681    1390
-29.1758 -11.7033    1390
-29.1758 -11.5385    1390
-29.1758 -11.3736    1390
-29.1758 -11.2088    1390
-29.1758 -11.0440    1441
-29.1758 -10.8791    1441
-29.1758 -10.7143    1441
-29.1758 -10.5495    1441
-29.1758 -10.3846    1441
-29.1758 -10.2198    1441
-29.1758 -10.0549    1441
-29.1758  -9.8901    1441
-29.1758  -9.7253    1441
-29.1758  -9.5604    1441
-29.1758  -9.3956    1441
-29.1758  -9.2308    1441
-29.1758  -9.0659    1441
-29.1758  -8.9011    1441
-29.1758  -8.7363    1441
-29.1758  -8.5714    1441
-29.1758  -8.4066    1441
-29.1758  -8.2418    1441
-29.1758  -8.0769    1441
-29.1758  -7.9121    1441
-29.1758  -7.7473    1441
-29.1758  -7.5824    1441
-29.1758  -7.4176    1441
-29.1758  -7.2527    1441
-29.1758  -7.0879    1441
-29.1758  -6.9231    1441
-29.1758  -6.7582    1441
-29.1758  -6.5934    1441
-29.1758  -6.4286    1441
-29.1758  -6.2637    1441
-29.1758  -6.0989    1441
-29.1758  -5.9341    1441
-29.1758  -5.7692    1441
-29.1758  -5.6044    1441
-29.1758  -5.4396    1441
-29.1758  -5.2747    1441
-29.1758  -5.1099    1441
-29.1758  -4.9451    1441
-29.1758  -4.7802    1441
-29.1758  -4.6154    1441
-29.1758  -4.4505    1441
-29.1758  -4.2857    1441
-29.1758  -4.1209    1441
-29.1758  -3.9560    1441
-29.1758  -3.7912    1441
-29.1758  -3.6264    1441
-29.1758  -3.4615    1441
-29.1758  -3.2967    1441
-29.1758  -3.1319    1441
-29.1758  -2.9670    1441
-29.1758  -2.8022    1441
-29.1758  -2.6374    1441
-29.1758  -2.4725    1441
-29.1758  -2.3077    1441
-29.1758  -2.1429    1441
-29.1758  -1.9780    1441
-29.1758  -1.8132    1441
-29.1758  -1.6484    1441
-29.1758  -1.4835    1441
-29.1758  -1.3187    1441
-29.1758  -1.1538    1441
-29.1758  -0.9890    1622
-29.1758  -0.8242    1622
-29.1758  -0.6593    1622
-29.1758  -0.4945    1622
-29.1758  -0.3297    1622
-29.1758  -0.1648    1622
-29.1758   0.0000    1622
-29.1758   0.1648    1622
-29.1758   0.3297    1622
-29.1758   0.4945    1622
-29.1758   0.6593    1622
-29.1758   0.8242    1622
-29.1758   0.9890    1622
-29.1758   1.1538    1622
-29.1758   1.3187    1622
-29.1758   1.4835    1622
-29.1758   1.6484    1622
-29.1758   1.8132    1622
-29.1758   1.9780    1622
-29.1758   2.1429    1622
-29.1758   2.3077    1622
-29.1758   2.4725    1622
-29.1758   2.6374    1622
-29.1758   2.8022    1622
-29.1758   2.9670    1622
-29.1758   3.1319    1622
-29.1758   3.2967    1622
-29.1758   3.4615    1622
-29.1758   3.6264    1622
-29.1758   3.7912    1622
-29.1758   3.9560    1622
-29.1758   4.1209    1622
-29.1758   4.2857    1622
-29.1758   4.4505    1622
-29.1758   4.6154    1622
-29.1758   4.7802    1622
-29.1758   4.9451    1894
-29.1758   5.1099    1894
-29.1758   5.2747    1894
-29.1758   5.4396    1894
-29.1758   5.6044    1894
-29.1758   5.7692    1894
-29.1758   5.9341    1894
-29.1758   6.0989    1894
-29.1758   6.2637    1894
-29.1758   6.4286    1894
-29.1758   6.5934    1894
-29.1758   6.7582    1894
-29.1758   6.9231    1894
-29.1758   7.0879    1894
-29.1758   7.2527    1894
-29.1758   7.4176    1894
-29.1758   7.5824    1894
-29.1758   7.7473    1894
-29.1758   7.9121    1894
-29.1758   8.0769    1894
-29.1758   8.2418    1894
-29.1758   8.4066    1894
-29.1758   8.5714    1894
-29.1758   8.7363    1894
-29.1758   8.9011    1894
-29.1758   9.0659    1894
-29.1758   9.2308    1894
-29.1758   9.3956    1894
-29.1758   9.5604    1894
-29.1758   9.7253    1894
-29.1758   9.8901    1894
-29.1758  10.0549    1894
-29.1758  10.2198    1894
-29.1758  10.3846    1894
-29.1758  10.5495    1894
-29.1758  10.7143    1894
-29.1758  10.8791    1894
-29.1758  11.0440    1947
-29.1758  11.2088    1947
-29.1758  11.3736    1947
-29.1758  11.5385    1947
-29.1758  11.7033    1947
-29.1758  11.8681    1947
-29.1758  12.0330    1947
-29.1758  12.1978    1947
-29.1758  12.3626    1947
-29.1758  12.5275    1947
-29.1758  12.6923    1947
-29.1758  12.8571    1947
-29.1758  13.0220    1947
-29.1758  13.1868    1947
-29.1758  13.3516    1947
-29.1758  13.5165    1947
-29.1758  13.6813    1947
-29.1758  13.8462    1947
-29.1758  14.0110    1947
-29.1758  14.1758    1947
-29.1758  14.3407    1947
-29.1758  14.5055    1947
-29.1758  14.6703    1947
-29.1758  14.8352    1947
-29.1758  15.0000    1947
-29.1758  15.1648    1947
-29.1758  15.3297    1947
-29.1758  15.4945    1947
-29.1758  15.6593    1947
-29.1758  15.8242    1947
-29.1758  15.9890    1947
-29.1758  16.1538    1947
-29.1758  16.3187    1947
-29.1758  16.4835    1947
-29.1758  16.6484    1947
-29.1758  16.8132    1947
-29.1758  16.9780    1947
-29.1758  17.1429    1947
-29.1758  17.3077    1947
-29.1758  17.4725    1947
-29.1758  17.6374    1947
-29.1758  17.8022    1947
-29.1758  17.9670    1947
-29.1758  18.1319    1947
-29.1758  18.2967    1947
-29.1758  18.4615    1947
-29.1758  18.6264    1947
-29.1758  18.7912    1947
-29.1758  18.9560    1947
-29.1758  19.1209    1947
-29.1758  19.2857    1947
-29.1758  19.4505    1947
-29.1758  19.6154    1947
-29.1758  19.7802    1947
-29.1758  19.9451    1947
-29.1758  20.1099    1947
-29.1758  20.2747    1947
-29.1758  20.4396    1947
-29.1758  20.6044    1947
-29.1758  20.7692    1947
-29.1758  20.9341    1947
-29.1758  21.0989    1947
-29.1758  21.2637    1947
-29.1758  21.4286    1947
-29.1758  21.5934    1947
-29.1758  21.7582    1947
-29.1758  21.9231    1947
-29.1758  22.0879    1947
-29.1758  22.2527    1648
-29.1758  22.4176    1648
-29.1758  22.5824    1648
-29.1758  22.7473    1648
-29.1758  22.9121    1648
-29.1758  23.0769    1648
-29.1758  23.2418    1648
-29.1758  23.4066    1648
-29.1758  23.5714    1648
-29.1758  23.7363    1648
-29.1758  23.9011    1648
-29.1758  24.0659    1648
-29.1758  24.2308    1648
-29.1758  24.3956    1648
-29.1758  24.5604    1648
-29.1758  24.7253    1648
-29.1758  24.8901    1648
-29.1758  25.0549    1648
-29.1758  25.2198    1648
-29.1758  25.3846    1648
-29.1758  25.5495    1648
-29.1758  25.7143    1648
-29.1758  25.8791    1648
-29.1758  26.0440    1648
-29.1758  26.2088    1648
-29.1758  26.3736    1648
-29.1758  26.5385    1648
-29.1758  26.7033    1648
-29.1758  26.8681    1648
-29.1758  27.0330    1648
-29.1758  27.1978    1648
-29.1758  27.3626    1648
-29.1758  27.5275    1648
-29.1758  27.6923    1648
-29.1758  27.8571    1648
-29.1758  28.0220    1648
-29.1758  28.1868    1648
-29.1758  28.3516    1648
-29.1758  28.5165    1648
-29.1758  28.6813    1648
-29.1758  28.8462    1648
-29.1758  29.0110    1648
-29.1758  29.1758    1648
-29.1758  29.3407    1648
-29.1758  29.5055    1648
-29.1758  29.6703    1648
-29.1758  29.8352    1648
-29.1758  30.0000    1648
-29.0110 -30.0000     779
-29.0110 -29.8352     779
-29.0110 -29.6703     779
-29.0110 -29.5055     779
-29.0110 -29.3407     746
-29.0110 -29.1758     746
-29.0110 -29.0110     746
-29.0110 -28.8462     746
-29.0110 -28.6813     746
-29.0110 -28.5165     746
-29.0110 -28.3516     746
-29.0110 -28.1868     746
-29.0110 -28.0220     746
-29.0110 -27.8571     746
-29.0110 -27.6923     746
-29.0110 -27.5275     746
-29.0110 -27.3626     746
-29.0110 -27.1978     746
-29.0110 -27.0330     746
-29.0110 -26.8681     746
-29.0110 -26.7033     746
-29.0110 -26.5385     746
-29.0110 -26.3736     746
-29.0110 -26.2088     746
-29.0110 -26.0440     746
-29.0110 -25.8791     746
-29.0110 -25.7143     746
-29.0110 -25.5495     746
-29.0110 -25.3846     746
-29.0110 -25.2198     746
-29.0110 -25.0549     746
-29.0110 -24.8901     746
-29.0110 -24.7253     746
-29.0110 -24.5604     746
-29.0110 -24.3956     746
-29.0110 -24.2308     746
-29.0110 -24.0659     746
-29.0110 -23.9011     746
-29.0110 -23.7363     746
-29.0110 -23.5714     746
-29.0110 -23.4066     746
-29.0110 -23.2418     746
-29.0110 -23.0769     746
-29.0110 -22.9121     746
-29.0110 -22.7473     746
-29.0110 -22.5824     746
-29.0110 -22.4176     746
-29.0110 -22.2527     746
-29.0110 -22.0879     746
-29.0110 -21.9231     746
-29.0110 -21.7582     746
-29.0110 -21.5934     746
-29.0110 -21.4286     746
-29.0110 -21.2637     746
-29.0110 -21.0989     746
-29.0110 -20.9341     746
-29.0110 -20.7692     746
-29.0110 -20.6044     746
-29.0110 -20.4396     746
-29.0110 -20.2747     746
-29.0110 -20.1099     746
-29.0110 -19.9451     746
-29.0110 -19.7802     746
-29.0110 -19.6154     746
-29.0110 -19.4505     746
-29.0110 -19.2857     746
-29.0110 -19.1209     746
-29.0110 -18.9560     746
-29.0110 -18.7912    1390
-29.0110 -18.6264    1390
-29.0110 -18.4615    1390
-29.0110 -18.2967    1390
-29.0110 -18.1319    1390
-29.0110 -17.9670    1390
-29.0110 -17.8022    1390
-29.0110 -17.6374    1390
-29.0110 -17.4725    1390
-29.0110 -17.3077    1390
-29.0110 -17.1429    1390
-29.0110 -16.9780    1390
-29.0110 -16.8132    1390
-29.0110 -16.6484    1390
-29.0110 -16.4835    1390
-29.0110 -16.3187    1390
-29.0110 -16.1538    1390
-29.0110 -15.9890    1390
-29.0110 -15.8242    1390
-29.0110 -15.6593    1390
-29.0110 -15.4945    1390
-29.0110 -15.3297    1390
-29.0110 -15.1648    1390
-29.0110 -15.0000    1390
-29.0110 -14.8352    1390
-29.0110 -14.6703    1390
-29.0110 -14.5055    1390
-29.0110 -14.3407    1390
-29.0110 -14.1758    1390
-29.0110 -14.0110    1390
-29.0110 -13.8462    1390
-29.0110 -13.6813    1390
-29.0110 -13.5165    1390
-29.0110 -13.3516    1390
-29.0110 -13.1868    1390
-29.0110 -13.0220    1390
-29.0110 -12.8571    1390
-29.0110 -12.6923    1390
-29.0110 -12.5275    1390
-29.0110 -12.3626    1390
-29.0110 -12.1978    1390
-29.0110 -12.0330    1390
-29.0110 -11.8681    1390
-29.0110 -11.7033    1390
-29.0110 -11.5385    1390
-29.0110 -11.3736    1390
-29.0110 -11.2088    1390
-29.0110 -11.0440    1441
-29.0110 -10.8791    1441
-29.0110 -10.7143    1441
-29.0110 -10.5495    1441
-29.0110 -10.3846    1441
-29.0110 -10.2198    1441
-29.0110 -10.0549    1441
-29.0110  -9.8901    1441
-29.0110  -9.7253    1441
-29.0110  -9.5604    1441
-29.0110  -9.3956    1441
-29.0110  -9.2308    1441
-29.0110  -9.0659    1441
-29.0110  -8.9011    1441
-29.0110  -8.7363    1441
-29.0110  -8.5714    1441
-29.0110  -8.4066    1441
-29.0110  -8.2418    1441
-29.0110  -8.0769    1441
-29.0110  -7.9121    1441
-29.0110  -7.7473    1441
-29.0110  -7.5824    1441
-29.0110  -7.4176    1441
-29.0110  -7.2527    1441
-29.0110  -7.0879    1441
-29.0110  -6.9231    1441
-29.0110  -6.7582    1441
-29.0110  -6.5934    1441
-29.0110  -6.4286    1441
-29.0110  -6.2637    1441
-29.0110  -6.0989    1441
-29.0110  -5.9341    1441
-29.0110  -5.7692    1441
-29.0110  -5.6044    1441
-29.0110  -5.4396    1441
-29.0110  -5.2747    1441
-29.0110  -5.1099    1441
-29.0110  -4.9451    1441
-29.0110  -4.7802    1441
-29.0110  -4.6154    1441
-29.0110  -4.4505    1441
-29.0110  -4.2857    1441
-29.0110  -4.1209    1441
-29.0110  -3.9560    1441
-29.0110  -3.7912    1441
-29.0110  -3.6264    1441
-29.0110  -3.4615    1441
-29.0110  -3.2967    1441
-29.0110  -3.1319    1441
-29.0110  -2.9670    1441
-29.0110  -2.8022    1441
-29.0110  -2.6374    1441
-29.0110  -2.4725    1441
-29.0110  -2.3077    1441
-29.0110  -2.1429    1441
-29.0110  -1.9780    1441
-29.0110  -1.8132    1441
-29.0110  -1.6484    1441
-29.0110  -1.4835    1441
-29.0110  -1.3187    1441
-29.0110  -1.1538    1441
-29.0110  -0.9890    1622
-29.0110  -0.8242    1622
-29.0110  -0.6593    1622
-29.0110  -0.4945    1622
-29.0110  -0.3297    1622
-29.0110  -0.1648    1622
-29.0110   0.0000    1622
-29.0110   0.1648    1622
-29.0110   0.3297    1622
-29.0110   0.4945    1622
-29.0110   0.6593    1622
-29.0110   0.8242    1622
-29.0110   0.9890    1622
-29.0110   1.1538    1622
-29.0110   1.3187    1622
-29.0110   1.4835    1622
-29.0110   1.6484    1622
-29.0110   1.8132    1622
-29.0110   1.9780    1622
-29.0110   2.1429    1622
-29.0110   2.3077    1622
-29.0110   2.4725    1622
-29.0110   2.6374    1622
-29.0110   2.8022    1622
-29.0110   2.9670    1622
-29.0110   3.1319    1622
-29.0110   3.2967    1622
-29.0110   3.4615    1622
-29.0110   3.6264    1622
-29.0110   3.7912    1622
-29.0110   3.9560    1622
-29.0110   4.1209    1622
-29.0110   4.2857    1622
-29.0110   4.4505    1622
-29.0110   4.6154    1622
-29.0110   4.7802    1622
-29.0110   4.9451    1894
-29.0110   5.1099    1894
-29.0110   5.2747    1894
-29.0110   5.4396    1894
-29.0110   5.6044    1894
-29.0110   5.7692    1894
-29.0110   5.9341    1894
-29.0110   6.0989    1894
-29.0110   6.2637    1894
-29.0110   6.4286    1894
-29.0110   6.5934    1894
-29.0110   6.7582    1894
-29.0110   6.9231    1894
-29.0110   7.0879    1894
-29.0110   7.2527    1894
-29.0110   7.4176    1894
-29.0110   7.5824    1894
-29.0110   7.7473    1894
-29.0110   7.9121    1894
-29.0110   8.0769    1894
-29.0110   8.2418    1894
-29.0110   8.4066    1894
-29.0110   8.5714    1894
-29.0110   8.7363    1894
-29.0110   8.9011    1894
-29.0110   9.0659    1894
-29.0110   9.2308    1894
-29.0110   9.3956    1894
-29.0110   9.5604    1894
-29.0110   9.7253    1894
-29.0110   9.8901    1894
-29.0110  10.0549    1894
-29.0110  10.2198    1894
-29.0110  10.3846    1894
-29.0110  10.5495    1894
-29.0110  10.7143    1894
-29.0110  10.8791    1894
-29.0110  11.0440    1947
-29.0110  11.2088    1947
-29.0110  11.3736    1947
-29.0110  11.5385    1947
-29.0110  11.7033    1947
-29.0110  11.8681    1947
-29.0110  12.0330    1947
-29.0110  12.1978    1947
-29.0110  12.3626    1947
-29.0110  12.5275    1947
-29.0110  12.6923    1947
-29.0110  12.8571    1947
-29.0110  13.0220    1947
-29.0110  13.1868    1947
-29.0110  13.3516    1947
-29.0110  13.5165    1947
-29.0110  13.6813    1947
-29.0110  13.8462    1947
-29.0110  14.0110    1947
-29.0110  14.1758    1947
-29.0110  14.3407    1947
-29.0110  14.5055    1947
